time,episode,episode_time,mode,pos_x,pos_y,pos_z,target_x,target_y,target_z,position_error,speed,angular_speed,energy_proxy,average_thrust,average_health,m0_health,m0_cmd,m0_pitch_deg,m0_yaw_deg,m0_effective_thrust,m0_energy,m1_health,m1_cmd,m1_pitch_deg,m1_yaw_deg,m1_effective_thrust,m1_energy,m2_health,m2_cmd,m2_pitch_deg,m2_yaw_deg,m2_effective_thrust,m2_energy,m3_health,m3_cmd,m3_pitch_deg,m3_yaw_deg,m3_effective_thrust,m3_energy,m4_health,m4_cmd,m4_pitch_deg,m4_yaw_deg,m4_effective_thrust,m4_energy,m5_health,m5_cmd,m5_pitch_deg,m5_yaw_deg,m5_effective_thrust,m5_energy
9.01377,1,9.02002,BaselineAllocator,-1.1973,0.5,-0.625133,0,2,0,2.0185,2.12977,4.31382,14.9033,0.597809,0.859249,1,0.76883,-24.8398,18.8455,26.909,2.61376,1,0.295232,17.5213,5.05352,10.3331,2.47906,1,0.514373,-32.8483,-6.32315,18.0031,2.32853,1,0.647617,33.7078,-5.73522,22.6666,2.30741,1,0.537819,23.2869,9.14293,18.8237,2.4481,0.155495,0.822983,36.765,-3.59783,4.47893,2.72645
9.21468,1,9.22002,BaselineAllocator,-0.751248,0.5,-0.607703,0,2,0,1.78429,2.36732,4.29457,15.2388,0.4947,0.859249,1,0.881722,-2.69939,23.9852,30.8603,2.66872,1,0.520967,12.2733,-7.16552,18.2338,2.52946,1,0.345316,13.4635,-36.2938,12.0861,2.38462,1,0.37446,13.1271,3.0319,13.1061,2.36531,1,0.44373,2.06103,-10.9524,15.5306,2.49809,0.155495,0.402007,-5.39702,-3.14987,2.18784,2.79255
9.41471,1,9.42003,BaselineAllocator,-0.16459,0.5,-0.717165,0,2,0,1.67075,3.42498,7.81534,15.6026,0.397496,0.859249,1,0.475445,12.1897,25.4478,16.6406,2.73937,1,0.357289,-4.11353,36.4366,12.5051,2.58651,1,0.305876,-5.4698,-5.4792,10.7057,2.43974,1,0.488995,-31.543,2.25615,17.1148,2.4292,1,0.354347,-8.28334,13.0646,12.4021,2.55351,0.155495,0.403023,-26.6336,7.18648,2.19338,2.85432
9.61558,1,9.62003,BaselineAllocator,0.370856,0.50085,-0.768318,0,2,0,1.72491,1.80886,10.352,15.9266,0.486866,0.859249,1,0.412564,1.34256,-5.47194,14.4397,2.79248,1,0.599369,-10.5238,-8.10313,20.9779,2.67025,1,0.595942,-12.0062,17.4648,20.858,2.50029,1,0.347479,8.83356,-10.0457,12.1618,2.46229,1,0.47755,-13.25,-37.1329,16.7142,2.60166,0.155495,0.488291,-24.4866,-4.42413,2.65743,2.89966
9.81649,1,9.82003,BaselineAllocator,0.726049,0.558176,-0.815997,0,2,0,1.80883,2.11559,12,16.2507,0.325932,0.859249,1,0.256723,9.35454,-34.9675,8.9853,2.84039,1,0.519081,-15.1149,55.815,18.1678,2.7412,1,0.404341,7.12218,-2.08871,14.1519,2.54088,1,0.367121,24.4013,-3.36085,12.8493,2.49396,1,0.0780221,-33.5101,-16.5232,2.73077,2.6717,0.155495,0.330303,9.86941,-8.49703,1.79761,2.96251
10.0175,1,10.02,BaselineAllocator,0.914332,0.654874,-0.990125,0,2,0,1.90413,1.22161,9.91132,16.6017,0.542437,0.859249,1,0.50279,-13.0016,26.3547,17.5976,2.89491,1,0.674026,-14.0003,-56.0809,23.5909,2.78988,1,0.447881,9.98992,24.2784,15.6758,2.61322,1,0.305805,-4.23541,6.86064,10.7032,2.54041,1,0.680416,-12.2244,-13.9493,23.8146,2.72748,0.155495,0.643705,-18.7695,44.7729,3.50324,3.03581
10.2187,1,10.22,BaselineAllocator,0.682424,0.689032,-1.16441,0,2,0,1.88154,1.98794,12,16.9808,0.509192,0.859249,1,0.72194,-46.7471,15.8956,25.2679,2.97016,1,0.485826,7.23604,17.6534,17.0039,2.85824,1,0.390446,14.5631,40.0352,13.6656,2.66402,1,0.269605,-7.83487,-11.4317,9.43619,2.57768,1,0.650975,-0.813241,-17.3138,22.7841,2.79523,0.155495,0.53636,8.8357,-8.07459,2.91904,3.11545
10.4195,1,10.4201,BaselineAllocator,0.15268,0.561164,-1.10714,0,2,0,1.8219,3.5791,9.65004,17.3167,0.547726,0.859249,1,0.640164,-13.2468,-12.1145,22.4058,3.03271,1,0.612605,-7.30704,23.2138,21.4412,2.90884,1,0.420934,-0.58547,-9.27468,14.7327,2.71379,1,0.467144,61.4597,-11.5979,16.35,2.62157,1,0.633183,5.33184,-12.6979,22.1614,2.86907,0.155495,0.512325,27.8444,25.1585,2.78823,3.17071
10.6195,1,10.6201,BaselineAllocator,-0.403526,0.523482,-0.806069,0,2,0,1.72994,3.14137,11.2242,17.7224,0.557828,0.859249,1,0.464842,-26.7162,28.8741,16.2695,3.11203,1,0.635583,7.52372,0.962117,22.2454,2.96405,1,0.536727,-23.2187,23.5379,18.7855,2.78941,1,0.767395,26.8314,3.17546,26.8588,2.67986,1,0.680571,-8.13564,-0.226985,23.82,2.93915,0.155495,0.261852,11.3692,0.343441,1.42508,3.23791
10.8205,1,10.8401,BaselineAllocator,-0.863746,0.535723,-0.413871,0,2,0,1.7497,2.75812,9.1431,18.1355,0.606556,0.859249,1,0.806147,-43.511,1.6422,28.2152,3.18073,1,0.470907,47.0916,-41.6612,16.4818,3.03647,1,0.694384,21.6556,-6.49413,24.3035,2.84943,1,0.525832,-19.1599,-17.8028,18.4041,2.73497,1,0.406852,-31.7841,-7.77339,14.2398,3.00371,0.155495,0.735212,12.3146,39.2875,4.00125,3.33021
11.0209,1,11.0401,BaselineAllocator,-1.3374,0.500009,-0.371391,0,2,0,2.04366,3.35781,9.57285,18.4509,0.494074,0.859249,1,0.632407,-21.2182,7.40226,22.1342,3.21548,1,0.519,-26.6128,9.99519,18.165,3.09469,1,0.766217,-40.7152,-26.0619,26.8176,2.89414,1,0.422713,5.71351,-20.5658,14.795,2.79125,1,0.227348,-19.7412,-20.2435,7.95716,3.07934,0.155495,0.39676,9.42885,8.27402,2.15929,3.37602
11.221,1,11.2401,BaselineAllocator,-1.96455,0.5,-0.277802,0,2,0,2.4873,2.54219,5.13023,18.8288,0.50073,0.859249,1,0.634817,-0.173665,-1.05137,22.2186,3.29979,1,0.328282,6.71667,-0.627678,11.4899,3.13823,1,0.564427,22.7092,-2.78799,19.755,2.94161,1,0.299464,40.5849,8.76563,10.4812,2.87163,1,0.709553,9.04499,-13.9911,24.8344,3.14455,0.155495,0.467839,-5.55621,48.9097,2.54612,3.43304
11.4219,1,11.4401,BaselineAllocator,-2.19754,0.5,0.0664592,0,2,0,2.6615,2.47565,7.72635,19.1955,0.521118,0.859249,1,0.593771,-2.52188,31.552,20.782,3.3801,1,0.417346,-16.9903,11.6489,14.6071,3.17337,1,0.468121,-54.1029,29.6541,16.3842,2.98683,1,0.638698,5.1127,9.00882,22.3544,2.93499,1,0.491559,8.87857,41.5389,17.2046,3.21051,0.155495,0.517214,-1.18951,28.1923,2.81484,3.50971
11.6224,1,11.6401,BaselineAllocator,-2.24495,0.5,0.522357,0,2,0,2.75003,2.20526,8.15081,19.5301,0.483861,0.859249,1,0.300474,30.6342,12.3665,10.5166,3.43712,1,0.620355,-36.9395,-29.3422,21.7124,3.24871,1,0.203816,-2.598,16.266,7.13354,3.02885,1,0.666308,23.5158,-5.10136,23.3208,2.97928,1,0.510482,-36.1591,3.17261,17.8669,3.2671,0.155495,0.601728,-12.2772,-37.5018,3.27479,3.56905
11.823,1,11.8401,BaselineAllocator,-2.18479,0.500001,0.931181,0,2,0,2.80898,1.96832,9.22447,19.8777,0.487839,0.859249,1,0.606102,-63.4012,-13.4973,21.2136,3.49923,1,0.545366,16.1297,10.8501,19.0878,3.32629,1,0.323356,-19.664,14.4068,11.3175,3.08634,1,0.606003,-10.3618,11.8626,21.2101,3.03568,1,0.275942,-31.9518,-46.6925,9.65796,3.30328,0.155495,0.570264,9.39364,-12.7392,3.10355,3.62686
12.023,1,12.0401,BaselineAllocator,-1.97106,0.500007,1.40059,0,2,0,2.84547,2.88951,10.576,20.1847,0.47376,0.859249,1,0.686161,-36.8627,8.92548,24.0156,3.57835,1,0.730456,10.9727,40.4596,25.566,3.38881,1,0.203095,-8.53173,16.3172,7.10831,3.12573,1,0.360591,15.2216,22.4779,12.6207,3.08183,1,0.459665,-28.8478,4.61547,16.0883,3.34494,0.155495,0.402594,4.80608,-16.1588,2.19104,3.66507
12.2232,1,12.2401,BaselineAllocator,-1.65974,0.5,1.75954,0,2,0,2.84617,1.7304,10.5112,20.4923,0.441432,0.859249,1,0.653101,-28.1998,-9.91851,22.8586,3.62722,1,0.348862,13.4434,-35.0853,12.2102,3.46082,1,0.727281,-19.1337,27.89,25.4548,3.18773,1,0.474811,4.41655,-22.4198,16.6184,3.12546,1,0.275006,-5.02246,2.72341,9.62521,3.3947,0.155495,0.169532,12.5626,19.8747,0.922647,3.69634
12.4238,1,12.4401,BaselineAllocator,-1.37025,0.5,1.85161,0,2,0,2.74883,0.978984,11.1568,20.8027,0.387692,0.859249,1,0.452096,5.7162,12.674,15.8234,3.7051,1,0.293046,5.81911,-18.6114,10.2566,3.48566,1,0.336556,41.3762,-24.5045,11.7795,3.23569,1,0.411661,27.2675,0.495631,14.4081,3.16011,1,0.37336,-34.9372,-8.99353,13.0676,3.44233,0.155495,0.459433,-27.6156,25.9367,2.50038,3.77383
12.6244,1,12.6401,BaselineAllocator,-1.11814,0.5,1.70844,0,2,0,2.53357,1.69918,7.49677,21.1208,0.523805,0.859249,1,0.505884,-12.0518,-20.0451,17.7059,3.7612,1,0.499744,-18.0234,13.0358,17.491,3.53358,1,0.490073,15.7088,2.92133,17.1525,3.29005,1,0.295381,8.50812,-15.9261,10.3383,3.21429,1,0.646689,-2.00618,0.520069,22.6341,3.48106,0.155495,0.705061,-39.3887,-17.8188,3.83716,3.8406
12.825,1,12.8401,BaselineAllocator,-0.922358,0.5,1.51097,0,2,0,2.3203,1.44986,11.0527,21.4539,0.508401,0.859249,1,0.35053,-20.9831,20.9734,12.2685,3.81818,1,0.408151,42.3709,-17.2117,14.2853,3.57472,1,0.507517,41.4331,33.4059,17.7631,3.34631,1,0.379484,36.9641,-57.9991,13.2819,3.2729,1,0.632025,-37.8649,25.1843,22.1209,3.5338,0.155495,0.772698,40.565,7.24276,4.20526,3.90794
13.0261,1,13.0401,BaselineAllocator,-0.752171,0.500001,1.16461,0,2,0,2.04256,2.32227,10.0464,21.8069,0.513721,0.859249,1,0.483177,-16.7682,-12.7807,16.9112,3.86743,1,0.338578,-29.2716,10.9245,11.8502,3.61779,1,0.556286,-9.33981,-10.1496,19.47,3.40851,1,0.709093,3.80679,-1.19227,24.8182,3.36695,1,0.59295,12.3024,-4.47178,20.7533,3.5873,0.155495,0.402245,-35.2073,16.0693,2.18914,3.95893
13.227,1,13.2401,BaselineAllocator,-0.585527,0.5,0.755094,0,2,0,1.77849,1.99022,11.603,22.174,0.500798,0.859249,1,0.385327,-12.3584,58.9695,13.4865,3.93348,1,0.603237,18.2405,6.54461,21.1133,3.67924,1,0.247364,-42.3778,-33.3165,8.65775,3.4654,1,0.79122,-4.26664,40.752,27.6927,3.43324,1,0.622964,-27.3865,11.9875,21.8037,3.6509,0.155495,0.354676,19.8117,10.2882,1.93026,4.01173
13.4276,1,13.4401,BaselineAllocator,-0.656325,0.5,0.376022,0,2,0,1.67993,1.53081,6.38887,22.5801,0.449032,0.859249,1,0.500404,-12.1752,19.8388,17.5141,4.00378,1,0.339367,-26.8856,-18.7147,11.8778,3.74403,1,0.240306,-26.1104,-6.43353,8.41071,3.52197,1,0.647584,-12.1267,-13.1213,22.6655,3.51049,1,0.601452,-3.1857,-31.7799,21.0508,3.72003,0.155495,0.365078,-11.7436,44.1801,1.98687,4.0798
13.6282,1,13.6401,BaselineAllocator,-0.710412,0.5,0.0605875,0,2,0,1.66083,0.913218,5.66148,22.9851,0.684409,0.859249,1,0.715928,-15.3233,21.1412,25.0575,4.08043,1,0.595595,6.92785,-33.4654,20.8458,3.80886,1,0.566429,-55.0884,-12.058,19.825,3.56885,1,0.783606,23.1501,3.07971,27.4262,3.6071,1,0.800423,-18.4931,-33.4855,28.0148,3.78065,0.155495,0.644473,-19.7968,-1.19577,3.50742,4.13922
13.8282,1,13.8401,BaselineAllocator,-0.732128,0.5,-0.00752159,0,2,0,1.66915,0.16823,3.30955,23.2722,0.446626,0.859249,1,0.530696,34.8897,-20.1279,18.5744,4.12929,1,0.435423,-24.5112,-26.8737,15.2398,3.84784,1,0.664987,-13.4857,6.14067,23.2746,3.62213,1,0.437879,-14.4357,21.0224,15.3258,3.6636,1,0.112074,-17.3916,15.0865,3.9226,3.81803,0.155495,0.498698,-8.79178,35.3488,2.71407,4.19132
14.0291,1,14.0401,BaselineAllocator,-0.761208,0.5,0.0975426,0,2,0,1.68492,0.955141,7.7308,23.5826,0.483085,0.859249,1,0.513164,23.0845,24.4655,17.9607,4.18067,1,0.308615,4.76757,-31.7858,10.8015,3.88794,1,0.53786,15.2626,-12.7018,18.8251,3.68712,1,0.790658,26.503,1.01249,27.673,3.72138,1,0.404668,-34.456,7.24003,14.1634,3.86192,0.155495,0.343544,-5.36042,-29.3916,1.86967,4.2436
14.2291,1,14.2401,BaselineAllocator,-1.031,0.5,0.111013,0,2,0,1.82354,1.11155,7.35076,23.9006,0.543789,0.859249,1,0.407481,-41.8501,4.37843,14.2618,4.23203,1,0.607522,-12.9433,-11.7647,21.2633,3.94729,1,0.565222,17.2355,-7.49441,19.7828,3.73312,1,0.557179,16.6535,-1.06878,19.5013,3.77415,1,0.709242,32.7039,-34.5758,24.8235,3.91931,0.155495,0.416089,1.077,-26.9666,2.26449,4.29471
14.4298,1,14.4401,BaselineAllocator,-1.23776,0.5,0.107511,0,2,0,1.94772,1.18178,6.8833,24.2251,0.478694,0.859249,1,0.481631,-17.2166,-13.7073,16.8571,4.29651,1,0.300726,4.39856,53.9442,10.5254,3.99563,1,0.426061,-17.7852,22.6749,14.9121,3.78853,1,0.700165,2.81312,8.57259,24.5058,3.82974,1,0.436627,-11.0748,23.0953,15.2819,3.97945,0.155495,0.526956,-9.01802,-6.81778,2.86786,4.33519
14.6301,1,14.6401,BaselineAllocator,-1.37978,0.5,0.10598,0,2,0,2.04084,0.271291,4.3704,24.5834,0.46793,0.859249,1,0.558126,3.19425,6.12031,19.5344,4.36551,1,0.781932,-14.4646,-19.9752,27.3676,4.04135,1,0.43527,7.51983,-0.867989,15.2345,3.8462,1,0.28566,-3.21478,4.99235,9.99812,3.89594,1,0.468777,15.2723,-5.36346,16.4072,4.03393,0.155495,0.277816,5.5512,11.0911,1.51196,4.40042
14.8306,1,14.8402,BaselineAllocator,-1.39848,0.500259,-0.114588,0,2,0,2.0538,0.969548,5.63916,24.9446,0.498815,0.859249,1,0.578829,-40.5499,3.22897,20.259,4.44936,1,0.304131,6.58173,-0.637523,10.6446,4.08957,1,0.534298,-6.37099,17.1471,18.7004,3.89385,1,0.393262,28.502,28.8149,13.7642,3.94905,1,0.704504,-6.72865,-1.96706,24.6577,4.09114,0.155495,0.477865,-22.9314,-10.8199,2.60069,4.47164
15.0314,1,15.0402,BaselineAllocator,-1.50324,0.5,-0.217032,0,2,0,2.13467,0.8789,2.61078,25.2679,0.46688,0.859249,1,0.552698,-23.0309,40.6897,19.3444,4.51076,1,0.476933,3.98236,-16.254,16.6926,4.13759,1,0.642222,-48.151,55.8819,22.4778,3.94821,1,0.32508,-1.25484,21.8176,11.3778,3.99056,1,0.552707,2.51329,6.4809,19.3448,4.15658,0.155495,0.251641,3.8984,-7.22563,1.36951,4.52421
15.2321,1,15.2402,BaselineAllocator,-1.83581,0.5,0.0301114,0,2,0,2.37089,3.05557,6.14002,25.63,0.612674,0.859249,1,0.478188,-31.5289,6.67819,16.7366,4.5733,1,0.75363,24.4945,12.2761,26.3771,4.19852,1,0.610298,-17.6899,-0.316257,21.3604,4.01529,1,0.430937,13.6602,-42.226,15.0828,4.02053,1,0.652362,-16.1791,-13.0909,22.8327,4.21928,0.155495,0.750632,26.9319,23.8777,4.08517,4.60305
15.4321,1,15.4402,BaselineAllocator,-2.31048,0.500076,0.42832,0,2,0,2.78775,2.85104,7.6298,25.9723,0.490008,0.859249,1,0.571803,-13.9853,9.70813,20.0131,4.63181,1,0.154479,-23.3504,-13.8849,5.40675,4.23683,1,0.485895,-12.9336,38.7845,17.0063,4.06332,1,0.426024,13.2403,-0.768772,14.9109,4.07664,1,0.845485,25.7102,-7.0973,29.592,4.28484,0.155495,0.456365,11.7969,-27.5791,2.48368,4.67883
15.6322,1,15.6402,BaselineAllocator,-2.76339,0.501062,0.731383,0,2,0,3.22771,2.57538,7.32008,26.3039,0.511043,0.859249,1,0.730434,1.73621,11.6146,25.5652,4.69123,1,0.451118,10.5238,48.3299,15.7891,4.2917,1,0.406195,1.24359,-13.2115,14.2168,4.11192,1,0.556367,-5.15022,-6.40272,19.4729,4.11764,1,0.423958,28.2592,28.5841,14.8385,4.35776,0.155495,0.498184,-27.5039,-37.6599,2.71127,4.73361
15.833,1,15.8402,BaselineAllocator,-3.29058,0.5,0.827379,0,2,0,3.70978,3.06771,7.85314,26.606,0.545407,0.859249,1,0.676992,-4.01456,11.7834,23.6947,4.74288,1,0.528107,13.3194,19.5379,18.4838,4.33206,1,0.677559,-41.0281,38.9415,23.7146,4.17028,1,0.381826,7.43713,-20.4399,13.3639,4.17051,1,0.538909,22.7162,-52.8507,18.8618,4.39961,0.155495,0.469046,-37.4277,7.72813,2.5527,4.79069
16.0335,1,16.0402,BaselineAllocator,-3.9358,0.5,0.936118,0,2,0,4.31473,2.93252,7.76041,26.9619,0.498185,0.859249,1,0.402587,-4.10592,18.8172,14.0905,4.80352,1,0.347049,19.4082,-17.5949,12.1467,4.38239,1,0.453245,8.72954,2.68732,15.8636,4.22359,1,0.635241,36.614,-13.9178,22.2334,4.23039,1,0.526507,3.34527,-1.44579,18.4277,4.45903,0.155495,0.624482,-39.6187,10.1393,3.39863,4.86295
16.2341,1,16.2402,BaselineAllocator,-4.28141,0.5,1.16553,0,2,0,4.6839,1.47532,11.0612,27.3528,0.557731,0.859249,1,0.439547,4.40926,-21.486,15.3841,4.89406,1,0.527796,-2.50816,13.0252,18.4729,4.43173,1,0.333073,-51.2715,-17.1279,11.6576,4.27315,1,0.704789,-10.2753,17.6581,24.6676,4.30051,1,0.495036,10.5855,16.422,17.3263,4.49995,0.155495,0.846143,22.1586,58.1301,4.60497,4.95341
16.4348,1,16.4402,BaselineAllocator,-4.41218,0.500021,1.38876,0,2,0,4.86271,1.04099,8.19257,27.7126,0.481238,0.859249,1,0.363469,-12.3574,-15.7293,12.7214,4.95922,1,0.259263,-6.52059,-38.7036,9.07419,4.49436,1,0.381939,-12.9733,10.7638,13.3679,4.33075,1,0.443624,-29.2677,8.79271,15.5268,4.35098,1,0.718325,-8.41939,25.589,25.1414,4.55999,0.155495,0.720806,-15.8728,-5.9391,3.92285,5.01729
16.6359,1,16.6402,BaselineAllocator,-4.76166,0.5,1.51296,0,2,0,5.21656,2.43582,4.8661,28.0227,0.535175,0.859249,1,0.623879,2.29222,20.0423,21.8358,5.01642,1,0.293837,0.105389,-22.111,10.2843,4.52001,1,0.409583,31.3746,-39.5048,14.3354,4.38898,1,0.644137,7.48299,22.546,22.5448,4.40859,1,0.612565,8.67953,-18.4611,21.4398,4.6142,0.155495,0.62705,-6.04356,-10.4591,3.4126,5.07452
16.837,1,16.8402,BaselineAllocator,-5.1189,0.5,1.75331,0,2,0,5.61491,1.42314,3.06421,28.3277,0.30073,0.859249,1,0.143793,-24.8884,12.6823,5.03274,5.06505,1,0.267054,32.8633,29.334,9.34688,4.55483,1,0.373248,1.65651,-10.6884,13.0637,4.45665,1,0.221705,-21.8592,-12.3582,7.75967,4.44785,1,0.548535,-12.037,-14.6615,19.1987,4.67538,0.155495,0.250048,-10.485,3.42219,1.36084,5.12794
17.0376,1,17.0402,BaselineAllocator,-5.0815,0.500091,1.74882,0,2,0,5.5794,1.29638,1.45845,28.5999,0.40506,0.859249,1,0.221025,-5.69936,59.6952,7.73586,5.09739,1,0.707179,-38.5659,-25.6437,24.7513,4.61067,1,0.465611,27.9166,28.3647,16.2964,4.50851,1,0.26647,-40.3161,11.5022,9.32644,4.48303,1,0.609327,-1.98642,-5.34297,21.3265,4.72225,0.155495,0.160746,27.585,2.95343,0.874828,5.17807
17.2385,1,17.2402,BaselineAllocator,-4.70678,0.5,1.63833,0,2,0,5.2046,2.40967,5.60612,28.8981,0.453531,0.859249,1,0.451199,41.9452,27.3289,15.792,5.15254,1,0.538964,33.8268,-22.4183,18.8637,4.65919,1,0.413461,14.6653,11.0332,14.4711,4.57608,1,0.566532,24.9688,-15.5252,19.8286,4.52168,1,0.428571,-9.87112,-22.7415,15,4.75806,0.155495,0.322458,-8.35912,-5.87881,1.75492,5.23056
17.4388,1,17.4402,BaselineAllocator,-4.25574,0.511127,1.71196,0,2,0,4.82274,2.24355,4.29636,29.2609,0.54967,0.859249,1,0.469212,3.82265,-26.3391,16.4224,5.2254,1,0.498542,8.4823,-2.47387,17.449,4.71501,1,0.633795,34.8301,21.9993,22.1828,4.63965,1,0.437268,-36.5635,-14.2933,15.3044,4.56452,1,0.826745,-1.9677,46.3987,28.9361,4.81545,0.155495,0.432458,8.35681,-14.8824,2.35357,5.3009
17.6395,1,17.6402,BaselineAllocator,-3.82008,0.5,1.93096,0,2,0,4.5356,3.05003,6.10249,29.627,0.592399,0.859249,1,0.698155,-3.79435,-18.529,24.4354,5.29283,1,0.509798,5.28128,19.4223,17.8429,4.78507,1,0.488274,17.9928,13.9825,17.0896,4.67416,1,0.940349,24.2098,-14.6297,32.9122,4.6296,1,0.588952,-14.7803,-17.8292,20.6133,4.88019,0.155495,0.328865,-13.5953,-12.6113,1.78978,5.36513
17.8403,1,17.8602,BaselineAllocator,-3.03775,0.5,2.32528,0,2,0,4.10912,4.73085,9.67298,30.0099,0.46907,0.859249,1,0.472044,-12.9185,-13.5273,16.5216,5.36129,1,0.510866,-27.9394,17.7286,17.8803,4.85916,1,0.237519,-22.6763,-1.52411,8.31317,4.71744,1,0.437138,-20.7652,-1.56488,15.2998,4.69229,1,0.699412,-4.32941,-1.30866,24.4794,4.96169,0.155495,0.457441,8.97936,-31.3104,2.48953,5.41803
18.041,1,18.0602,BaselineAllocator,-2.25104,0.5,2.88771,0,2,0,3.95677,4.64464,9.35743,30.3974,0.576543,0.859249,1,0.57453,-2.77649,8.54699,20.1086,5.42703,1,0.249157,18.2985,-13.5685,8.72051,4.92687,1,0.703703,-7.87131,23.8175,24.6296,4.77162,1,0.632099,7.3477,-9.17396,22.1235,4.74504,1,0.774208,-10.1601,5.90762,27.0973,5.01854,0.155495,0.525562,-65,26.1596,2.86027,5.50834
18.2425,1,18.2602,BaselineAllocator,-1.74013,0.502136,3.28169,0,2,0,4.00514,2.28259,5.56146,30.7024,0.640522,0.859249,1,0.60667,39.6443,-13.7152,21.2335,5.46084,1,0.942079,34.4016,-4.98319,32.9728,5.00867,1,0.815578,14.7578,28.408,28.5452,4.83099,1,0.280801,-3.43339,-9.46099,9.82803,4.78214,1,0.71115,0.780617,27.2304,24.8902,5.05551,0.155495,0.486851,18.5339,17.8941,2.64959,5.56428
18.4432,1,18.4602,BaselineAllocator,-1.39008,0.500198,3.45612,0,2,0,4.01578,1.95146,2.22832,31.0012,0.393458,0.859249,1,0.296598,-50.8804,-26.7703,10.3809,5.50911,1,0.649868,0.904309,-5.61082,22.7454,5.08416,1,0.370709,-35.0116,20.0392,12.9748,4.87238,1,0.522365,27.3121,65,18.2828,4.82029,1,0.341859,6.70659,48.3073,11.9651,5.10814,0.155495,0.179348,43.7702,57.0261,0.976066,5.60717
18.6435,1,18.6602,BaselineAllocator,-1.03167,0.504878,3.45541,0,2,0,3.90379,2.13945,8.32496,31.3523,0.493782,0.859249,1,0.59654,2.46406,-18.1539,20.8789,5.57766,1,0.464747,-24.049,24.384,16.2662,5.13434,1,0.443248,23.2868,17.6982,15.5137,4.92732,1,0.59888,-0.535398,16.618,20.9608,4.87018,1,0.390185,7.98823,13.3281,13.6565,5.18079,0.155495,0.469092,-1.8391,-28.2214,2.55294,5.66202
18.8438,1,18.8602,BaselineAllocator,-0.555848,0.50055,3.1742,0,2,0,3.55428,2.9623,10.1735,31.698,0.482129,0.859249,1,0.536278,-16.3145,29.6954,18.7697,5.63478,1,0.535214,-20.1942,-7.97133,18.7325,5.19975,1,0.478441,-2.93632,50.7305,16.7454,4.97681,1,0.473725,35.0728,-26.8515,16.5804,4.91572,1,0.122845,-1.61367,-12.4983,4.29958,5.23968,0.155495,0.746272,-22.6653,44.633,4.06144,5.73128
19.0447,1,19.0603,BaselineAllocator,-0.127027,0.53923,2.69601,0,2,0,3.06895,4.05331,10.6278,32.0536,0.624713,0.859249,1,0.676985,-65,-24.9547,23.6945,5.68253,1,0.665914,5.85247,-17.0434,23.307,5.29516,1,0.674373,-0.215422,30.4743,23.6031,5.03899,1,0.180588,-23.1504,-7.37901,6.32058,4.95204,1,1,53.5657,11.2581,35,5.29542,0.155495,0.550418,-29.6124,14.0024,2.99554,5.78945
19.2448,1,19.2603,BaselineAllocator,0.296725,0.500484,1.86908,0,2,0,2.41455,4.79517,11.6128,32.4026,0.413569,0.859249,1,0.387177,-3.63004,1.74641,13.5512,5.73287,1,0.327797,30.9994,-10.9854,11.4729,5.34918,1,0.259547,-26.1463,-30.8862,9.08415,5.1083,1,0.538233,-31.6464,8.51941,18.8382,4.98797,1,0.427431,-11.4342,1.41129,14.9601,5.34723,0.155495,0.541228,-21.2786,25.1108,2.94553,5.87707
19.4458,1,19.4603,BaselineAllocator,0.726522,0.500002,1.00184,0,2,0,1.94461,4.87855,9.25934,32.6948,0.519453,0.859249,1,0.523324,-18.5092,19.4434,18.3163,5.77682,1,0.628191,1.30707,-51.9939,21.9867,5.39619,1,0.380921,-32.1355,-22.0889,13.3322,5.14808,1,0.464932,11.9133,-18.3015,16.2726,5.03691,1,0.4457,-42.7858,-21.4289,15.5995,5.37829,0.155495,0.67365,-23.2392,7.79323,3.66621,5.9585
19.6461,1,19.6603,BaselineAllocator,0.910163,0.500019,0.178598,0,2,0,1.76359,3.79166,9.36385,33.0477,0.492876,0.859249,1,0.483803,-10.8663,28.9986,16.9331,5.83481,1,0.527829,-5.55867,3.36087,18.474,5.44129,1,0.576738,-20.745,6.57061,20.1858,5.22886,1,0.357317,13.7021,55.5435,12.5061,5.0839,1,0.715212,1.18206,5.90866,25.0324,5.45731,0.155495,0.296358,-33.4957,-9.84134,1.61287,6.00149
19.8468,1,19.8603,BaselineAllocator,0.733464,0.505002,-0.427318,0,2,0,1.71918,3.17683,8.64336,33.3354,0.511297,0.859249,1,0.607612,-17.0665,7.8342,21.2664,5.88938,1,0.315644,-0.99683,-15.5911,11.0475,5.46751,1,0.693056,-19.7304,0.379138,24.257,5.28019,1,0.317341,26.1766,-19.6343,11.107,5.12231,1,0.858844,1.38485,21.7173,30.0595,5.5228,0.155495,0.275285,16.1237,37.3444,1.49819,6.05323
20.0476,2,0.06,BaselineAllocator,-0.00227128,1.99919,0.0329001,0,2,0,0.0329883,0.775283,5.75418,0.117028,0.434903,1,1,0.240451,-4.21242,23.3001,8.41578,0.00982131,1,0.810326,28.3912,0.0994829,28.3614,0.0244555,1,0.274388,12.0459,37.0625,9.60359,0.0132035,1,0.804407,38.7174,-33.5435,28.1543,0.030209,1,0.194087,4.81616,-26.8467,6.79306,0.0214215,1,0.285759,-2.49432,11.7505,10.0016,0.0179169
