time,episode,episode_time,mode,pos_x,pos_y,pos_z,target_x,target_y,target_z,position_error,speed,angular_speed,energy_proxy,average_thrust,average_health,m0_health,m0_cmd,m0_pitch_deg,m0_yaw_deg,m0_effective_thrust,m0_energy,m1_health,m1_cmd,m1_pitch_deg,m1_yaw_deg,m1_effective_thrust,m1_energy,m2_health,m2_cmd,m2_pitch_deg,m2_yaw_deg,m2_effective_thrust,m2_energy,m3_health,m3_cmd,m3_pitch_deg,m3_yaw_deg,m3_effective_thrust,m3_energy,m4_health,m4_cmd,m4_pitch_deg,m4_yaw_deg,m4_effective_thrust,m4_energy,m5_health,m5_cmd,m5_pitch_deg,m5_yaw_deg,m5_effective_thrust,m5_energy
0.183683,1,0.2,BaselineAllocator,0.0854317,2.14442,0.0546044,0,2,0,0.176457,1.54895,10.6148,0.311902,0.490268,1,1,0.411616,10.397,-13.7368,14.4066,0.0263961,1,0.31754,10.7403,9.34244,11.1139,0.0751596,1,0.534071,35.1821,65,18.6925,0.053181,1,0.380069,-20.9304,-13.1131,13.3024,0.0276333,1,0.577187,-5.25719,-26.4487,20.2016,0.058205,1,0.721124,1.10057,15.7539,25.2393,0.0713267
0.383829,1,0.4,BaselineAllocator,0.215893,2.32384,0.177393,0,2,0,0.427725,1.41932,11.3865,0.620941,0.520855,1,1,0.652765,-42.1905,-9.82007,22.8468,0.077496,1,0.546662,10.2959,23.1016,19.1332,0.130964,1,0,15.4386,14.6151,0,0.0934264,1,0.478977,-12.7279,-1.73586,16.7642,0.0728061,1,0.662229,11.5951,-31.8627,23.178,0.124919,1,0.784497,0.219432,-15.6799,27.4574,0.121329
0.584078,1,0.6,BaselineAllocator,0.582492,2.48223,0.542752,0,2,0,0.93082,3.29748,12,0.959718,0.52835,1,1,0.387445,4.97169,7.52739,13.5606,0.12555,1,0.462393,-4.33066,-3.44624,16.1837,0.223677,1,0.457939,18.5978,33.707,16.0279,0.13538,1,0.485208,-3.02156,-42.0234,16.9823,0.113282,1,0.732882,2.74119,0.855037,25.6509,0.174316,1,0.644232,-28.827,31.8389,22.5481,0.187514
0.78486,1,0.799999,BaselineAllocator,1.09078,2.55423,0.922365,0,2,0,1.53223,3.1938,12,1.25414,0.430242,1,1,0.37056,-18.8818,-3.05558,12.9696,0.163059,1,0.806237,-45.4993,-6.69335,28.2183,0.282272,1,0.455089,23.3477,27.1671,15.9281,0.176981,1,0.344477,-7.21743,2.66124,12.0567,0.152443,1,0.211293,27.6035,-9.79771,7.39527,0.230951,1,0.393795,-16.0021,0.703398,13.7828,0.248436
0.986074,1,0.999999,BaselineAllocator,1.57845,2.46945,1.50671,0,2,0,2.23205,4.0373,12,1.58395,0.411608,1,1,0.323262,-36.7443,-16.9593,11.3142,0.193243,1,0.623989,17.333,-7.18029,21.8396,0.350945,1,0.507082,31.5783,31.5083,17.7479,0.232835,1,0.477536,2.65221,26.0542,16.7137,0.200892,1,0.028775,19.303,9.51485,1.00713,0.283599,1,0.509005,-13.149,-8.37273,17.8152,0.32244
1.18621,1,1.2,BaselineAllocator,2.05665,2.22183,2.20048,0,2,0,3.02012,4.59981,10.6541,1.90698,0.451489,1,1,0.292161,1.3603,13.3259,10.2257,0.250252,1,0.476087,-23.6229,-31.2717,16.6631,0.401341,1,0.764772,-15.1854,-28.4599,26.767,0.298288,1,0.395588,-1.25804,-7.49667,13.8456,0.25264,1,0.334383,-26.5376,-7.33074,11.7034,0.328145,1,0.445944,13.917,15.4576,15.608,0.376311
1.38705,1,1.4,BaselineAllocator,2.61807,1.69124,2.96444,0,2,0,3.96706,5.84686,10.7833,2.23227,0.488212,1,1,0.781577,14.6419,-2.70536,27.3552,0.305303,1,0.612543,2.35738,-9.34611,21.439,0.457383,1,0.255459,-21.7982,12.6235,8.94107,0.352723,1,0.257402,-23.0691,-51.7665,9.00908,0.295102,1,0.409148,4.4347,-6.68844,14.3202,0.379018,1,0.61314,-26.0459,15.8917,21.4599,0.442737
1.58802,1,1.6,BaselineAllocator,3.00276,1.00268,3.75569,0,2,0,4.91085,5.48368,12,2.53356,0.452042,1,1,0.207002,7.39563,-0.712521,7.24507,0.353191,1,0.452814,-21.0612,15.7679,15.8485,0.511389,1,0.459178,-10.7384,10.9737,16.0712,0.39815,1,0.400788,3.51341,22.9196,14.0276,0.342272,1,0.561169,6.24636,-45.2678,19.6409,0.424577,1,0.631302,-39.5839,-1.47436,22.0956,0.50398
1.78854,1,1.8,BaselineAllocator,3.04159,0.499963,4.25092,0,2,0,5.43798,1.75121,6.05109,2.84322,0.543112,1,1,0.917822,-1.56138,-1.36406,32.1238,0.4481,1,0.326511,9.99126,35.3659,11.4279,0.546838,1,0.75795,20.3672,20.8985,26.5282,0.439835,1,0.356892,-5.00349,19.5758,12.4912,0.387578,1,0.513731,12.717,-42.2332,17.9806,0.475798,1,0.385768,-0.620072,2.48383,13.5019,0.545068
1.98941,1,2,BaselineAllocator,2.63548,0.500286,4.34424,0,2,0,5.29786,2.21796,1.69827,3.19298,0.606413,1,1,0.621061,-16.3689,14.3882,21.7371,0.517137,1,0.796855,-4.84108,-7.95273,27.8899,0.59449,1,0.313903,12.9663,-33.7669,10.9866,0.487607,1,0.523071,15.7424,-18.954,18.3075,0.448347,1,0.795544,2.46997,7.10706,27.844,0.55001,1,0.588045,-30.3822,44.8679,20.5816,0.595392
2.19023,1,2.2,BaselineAllocator,2.35143,0.501801,4.37564,0,2,0,5.18845,1.19892,3.92555,3.51122,0.483328,1,1,0.603894,6.54886,-13.6757,21.1363,0.588214,1,0.513173,-47.451,14.8848,17.9611,0.641328,1,0.688021,28.5989,22.1536,24.0807,0.52752,1,0.455313,-20.5703,16.7466,15.936,0.521439,1,0.235652,4.3272,-1.00833,8.24783,0.586196,1,0.403913,25.6658,26.3292,14.137,0.64652
2.39138,1,2.4,BaselineAllocator,2.12739,0.505078,4.24236,0,2,0,4.97576,2.29648,7.50945,3.83929,0.459022,1,1,0.468147,20.9349,-7.14181,16.3851,0.656005,1,0.393947,53.5248,10.0073,13.7881,0.676812,1,0.404781,31.2288,-18.818,14.1673,0.591865,1,0.486379,5.53873,34.6598,17.0233,0.572779,1,0.384241,-1.4693,25.6633,13.4484,0.648392,1,0.616635,-4.45311,24.0839,21.5822,0.693442
2.59169,1,2.6,BaselineAllocator,1.73517,0.500006,3.71893,0,2,0,4.36935,3.7061,9.57277,4.16224,0.430546,1,1,0.544645,0.801794,5.42546,19.0626,0.732356,1,0.478633,-4.51989,14.6695,16.7522,0.714141,1,0,28.5385,16.839,0,0.639526,1,0.605095,38.4693,23.916,21.1783,0.6292,1,0.381306,-14.2113,-9.3042,13.3457,0.698544,1,0.573593,2.50433,14.4255,20.0758,0.748477
2.79245,1,2.8,BaselineAllocator,1.3734,0.50011,3.31587,0,2,0,3.88984,2.64652,3.56386,4.50023,0.399085,1,1,0.494743,-13.3193,10.2413,17.316,0.794795,1,0.207409,20.5901,-39.3848,7.25932,0.748303,1,0.486629,17.2142,21.9929,17.032,0.712559,1,0.32312,-22.688,22.911,11.3092,0.689856,1,0.51457,57.7308,-0.590791,18.01,0.746365,1,0.368036,-7.22474,3.55361,12.8813,0.808355
2.99308,1,3,BaselineAllocator,1.0823,0.522587,2.83058,0,2,0,3.3714,3.17067,6.49297,4.85058,0.55867,1,1,0.638215,0.899311,18.0011,22.3375,0.854896,1,0.61232,-12.4689,-15.0053,21.4312,0.812504,1,0.551256,-22.6512,-1.55469,19.294,0.784452,1,0.684971,-5.85705,-14.8739,23.974,0.748305,1,0.338517,1.06013,23.7768,11.8481,0.793661,1,0.52674,-32.6998,-2.3773,18.4359,0.856759
3.19354,1,3.2,BaselineAllocator,0.79502,0.502178,2.26156,0,2,0,2.82669,3.26225,6.52025,5.15169,0.55848,1,1,0.27691,-65,37.6121,9.69186,0.909985,1,0.585243,-26.549,27.1432,20.4835,0.859715,1,0.538428,-12.335,6.39584,18.845,0.819738,1,0.739977,8.23882,-0.82574,25.8992,0.792267,1,0.58347,-3.35891,-35.0958,20.4215,0.850126,1,0.626853,-8.3922,-6.64885,21.9399,0.919857
3.39393,1,3.4,BaselineAllocator,0.594655,0.501562,1.72515,0,2,0,2.36116,2.54431,11.5364,5.51186,0.487345,1,1,0.256675,-24.1508,10.5062,8.98364,0.961738,1,0.539646,-42.2806,1.69019,18.8876,0.923617,1,0.51382,-1.65936,14.7707,17.9837,0.88289,1,0.48957,34.6767,33.7704,17.135,0.852794,1,0.424773,2.17113,38.333,14.8671,0.896084,1,0.699587,-18.2348,-4.2798,24.4855,0.994736
3.59436,1,3.6,BaselineAllocator,0.488267,0.5,1.31214,0,2,0,2.05186,1.98887,7.81207,5.8696,0.549307,1,1,0.768067,17.9289,-5.2136,26.8823,1.03022,1,0.726778,-27.9773,-14.5345,25.4372,0.989012,1,0.245391,7.09431,11.3686,8.58869,0.922779,1,0.369736,-42.9964,-6.36212,12.9408,0.907334,1,0.548804,-6.08945,-7.4553,19.2081,0.961525,1,0.637069,25.6911,18.0457,22.2974,1.05873
